sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro,remSleepSeconds,sleepStartTimestamp,sleepEndTimestamp,deepSleepHours,lightSleepHours,awakeHours,totalSleepHours,totalTimeInBedHours,sleepEfficiency,dayOfWeek,dayOfWeekName,month,monthName,year,quarter,season,sleepTimeHour,wakeTimeHour,deepSleepPercent,rolling_30d,deep_roll,light_roll,sleep_roll,wake_roll,eff_roll
2024-06-07T21:47:00.0,2024-06-08T06:00:00.0,2024-06-08,ENHANCED_CONFIRMED_FINAL,3720.0,20580.0,120.0,0.0,False,5160.0,2024-06-07 21:47:00.000,2024-06-08 06:00:00,1.0333333333333334,5.716666666666667,0.03333333333333333,6.75,8.216666666666667,82.1501014198783,5,Saturday,6,June,2024,2,Summer,21.783333333333335,6.0,15.308641975308642,6.508888888888889,1.4094444444444447,5.099444444444445,20.93777777777778,6.502222222222222,81.62774056307246
2024-06-08T22:25:00.0,2024-06-09T06:30:00.0,2024-06-09,ENHANCED_CONFIRMED_FINAL,3360.0,19260.0,60.0,0.0,False,6420.0,2024-06-08 22:25:00.000,2024-06-09 06:30:00,0.9333333333333333,5.35,0.016666666666666666,6.283333333333333,8.083333333333334,77.73195876288659,6,Sunday,6,June,2024,2,Summer,22.416666666666668,6.5,14.854111405835543,6.478888888888888,1.4033333333333333,5.075555555555556,20.930000000000003,6.445555555555556,81.7035892909367
2024-06-09T21:33:00.0,2024-06-10T05:48:00.0,2024-06-10,ENHANCED_CONFIRMED,2820.0,19800.0,960.0,0.0,False,6120.0,2024-06-09 21:33:00.000,2024-06-10 05:48:00,0.7833333333333333,5.5,0.26666666666666666,6.283333333333333,8.25,76.16161616161617,0,Monday,6,June,2024,2,Summer,21.55,5.8,12.466843501326261,6.517777777777778,1.3566666666666667,5.161111111111111,20.877222222222223,6.423333333333334,81.8714243118929
2024-06-10T22:15:00.0,2024-06-11T06:00:00.0,2024-06-11,ENHANCED_CONFIRMED_FINAL,3360.0,20700.0,0.0,0.0,False,3840.0,2024-06-10 22:15:00.000,2024-06-11 06:00:00,0.9333333333333333,5.75,0.0,6.683333333333334,7.75,86.23655913978496,1,Tuesday,6,June,2024,2,Summer,22.25,6.0,13.96508728179551,6.424444444444444,1.32,5.104444444444444,20.930555555555554,6.401666666666666,81.44032806159436
2024-06-11T23:23:00.0,2024-06-12T05:50:00.0,2024-06-12,ENHANCED_CONFIRMED_FINAL,7200.0,9420.0,0.0,0.0,False,6600.0,2024-06-11 23:23:00.000,2024-06-12 05:50:00,2.0,2.6166666666666667,0.0,4.616666666666667,6.45,71.57622739018088,2,Wednesday,6,June,2024,2,Summer,23.383333333333333,5.833333333333333,43.32129963898916,6.467777777777779,1.2838888888888889,5.183888888888889,21.654444444444444,6.377222222222222,81.48802401336008
2024-06-12T23:38:00.0,2024-06-13T06:20:00.0,2024-06-13,ENHANCED_CONFIRMED_FINAL,2400.0,17220.0,0.0,0.0,False,4500.0,2024-06-12 23:38:00.000,2024-06-13 06:20:00,0.6666666666666666,4.783333333333333,0.0,5.45,6.7,81.34328358208955,3,Thursday,6,June,2024,2,Summer,23.633333333333333,6.333333333333333,12.232415902140671,6.546111111111112,1.2577777777777779,5.288333333333333,22.32111111111111,6.352222222222222,81.37598683207534
2024-06-13T21:25:00.0,2024-06-14T06:26:00.0,2024-06-14,ENHANCED_CONFIRMED_FINAL,5940.0,23160.0,1440.0,0.0,False,1920.0,2024-06-13 21:25:00.000,2024-06-14 06:26:00,1.65,6.433333333333334,0.4,8.083333333333334,9.016666666666667,89.64879852125694,4,Friday,6,June,2024,2,Summer,21.416666666666668,6.433333333333334,20.412371134020617,6.6066666666666665,1.251111111111111,5.355555555555556,22.254444444444445,6.383333333333334,81.18233409828149
2024-06-14T22:09:00.0,2024-06-15T06:08:00.0,2024-06-15,ENHANCED_CONFIRMED_FINAL,4800.0,20940.0,0.0,0.0,False,3000.0,2024-06-14 22:09:00.000,2024-06-15 06:08:00,1.3333333333333333,5.816666666666666,0.0,7.1499999999999995,7.983333333333333,89.56158663883089,5,Saturday,6,June,2024,2,Summer,22.15,6.133333333333334,18.64801864801865,6.553333333333333,1.2172222222222222,5.336111111111111,21.52277777777778,6.397777777777778,81.07451474676466
2024-06-15T23:26:00.0,2024-06-16T07:00:00.0,2024-06-16,ENHANCED_CONFIRMED,4320.0,17220.0,240.0,0.0,False,5460.0,2024-06-15 23:26:00.000,2024-06-16 07:00:00,1.2,4.783333333333333,0.06666666666666667,5.983333333333333,7.566666666666666,79.07488986784142,6,Sunday,6,June,2024,2,Summer,23.433333333333334,7.0,20.055710306406684,6.598333333333333,1.2327777777777778,5.365555555555556,21.466666666666665,6.3788888888888895,81.25236274175788
2024-06-17T21:42:00.0,2024-06-18T06:53:00.0,2024-06-18,ENHANCED_CONFIRMED,2520.0,24300.0,0.0,0.0,False,6240.0,2024-06-17 21:42:00.000,2024-06-18 06:53:00,0.7,6.75,0.0,7.45,9.183333333333334,81.12522686025409,1,Tuesday,6,June,2024,2,Summer,21.7,6.883333333333333,9.395973154362416,6.618333333333334,1.1983333333333335,5.42,21.446111111111115,6.370000000000001,81.37287465075183
2024-06-18T23:02:00.0,2024-06-19T06:03:00.0,2024-06-19,ENHANCED_CONFIRMED_FINAL,3120.0,16080.0,120.0,0.0,False,5940.0,2024-06-18 23:02:00.000,2024-06-19 06:03:00,0.8666666666666667,4.466666666666667,0.03333333333333333,5.333333333333334,7.016666666666667,76.00950118764847,2,Wednesday,6,June,2024,2,Summer,23.033333333333335,6.05,16.249999999999996,6.5600000000000005,1.2361111111111112,5.323888888888889,21.45055555555556,6.315,81.18875053114384
2024-06-19T22:44:00.0,2024-06-20T06:08:00.0,2024-06-20,ENHANCED_CONFIRMED_FINAL,6420.0,16320.0,120.0,0.0,False,3780.0,2024-06-19 22:44:00.000,2024-06-20 06:08:00,1.7833333333333334,4.533333333333333,0.03333333333333333,6.316666666666666,7.4,85.36036036036036,3,Thursday,6,June,2024,2,Summer,22.733333333333334,6.133333333333334,28.23218997361478,6.537222222222223,1.2138888888888888,5.323333333333334,21.40388888888889,6.262222222222222,80.97107765823685
2024-06-20T23:51:00.0,2024-06-21T06:36:00.0,2024-06-21,ENHANCED_CONFIRMED_FINAL,5880.0,13080.0,60.0,0.0,False,5280.0,2024-06-20 23:51:00.000,2024-06-21 06:36:00,1.6333333333333333,3.6333333333333333,0.016666666666666666,5.266666666666667,6.75,78.02469135802468,4,Friday,6,June,2024,2,Summer,23.85,6.6,31.0126582278481,6.497222222222223,1.218888888888889,5.278333333333333,21.430555555555557,6.2588888888888885,80.77080431929656
2024-06-21T19:57:00.0,2024-06-22T06:53:00.0,2024-06-22,ENHANCED_CONFIRMED_FINAL,7920.0,24000.0,720.0,0.0,False,6720.0,2024-06-21 19:57:00.000,2024-06-22 06:53:00,2.2,6.666666666666667,0.2,8.866666666666667,10.933333333333334,81.09756097560977,5,Saturday,6,June,2024,2,Summer,19.95,6.883333333333333,24.81203007518797,6.491666666666666,1.2394444444444443,5.252222222222222,21.437777777777782,6.250555555555555,80.86556030809227
2024-06-22T20:04:00.0,2024-06-23T07:31:00.0,2024-06-23,ENHANCED_CONFIRMED_FINAL,4860.0,28380.0,600.0,1200.0,False,6180.0,2024-06-22 20:04:00.000,2024-06-23 07:31:00,1.35,7.883333333333334,0.16666666666666666,9.233333333333334,11.45,80.64046579330424,6,Sunday,6,June,2024,2,Summer,20.066666666666666,7.516666666666667,14.620938628158845,,,,21.430555555555557,6.251111111111111,
2024-06-23T23:10:00.0,2024-06-24T05:31:00.0,2024-06-24,ENHANCED_CONFIRMED_FINAL,3720.0,13080.0,0.0,0.0,False,6060.0,2024-06-23 23:10:00.000,2024-06-24 05:31:00,1.0333333333333334,3.6333333333333333,0.0,4.666666666666667,6.35,73.49081364829398,0,Monday,6,June,2024,2,Summer,23.166666666666668,5.516666666666667,22.142857142857146,,,,21.40055555555556,6.222777777777778,
2024-06-24T22:03:00.0,2024-06-25T05:56:00.0,2024-06-25,ENHANCED_CONFIRMED_FINAL,2160.0,23100.0,240.0,0.0,False,2880.0,2024-06-24 22:03:00.000,2024-06-25 05:56:00,0.6,6.416666666666667,0.06666666666666667,7.016666666666667,7.883333333333334,89.00634249471459,1,Tuesday,6,June,2024,2,Summer,22.05,5.933333333333334,8.551068883610451,,,,21.405555555555555,6.214444444444444,
2024-06-25T22:30:00.0,2024-06-26T05:05:00.0,2024-06-26,ENHANCED_CONFIRMED_FINAL,3840.0,13620.0,180.0,0.0,False,6060.0,2024-06-25 22:30:00.000,2024-06-26 05:05:00,1.0666666666666667,3.783333333333333,0.05,4.85,6.583333333333333,73.67088607594935,2,Wednesday,6,June,2024,2,Summer,22.5,5.083333333333333,21.993127147766327,,,,21.373333333333335,6.217777777777778,
2024-06-26T21:59:00.0,2024-06-27T05:59:00.0,2024-06-27,ENHANCED_CONFIRMED_FINAL,3120.0,19320.0,60.0,0.0,False,6300.0,2024-06-26 21:59:00.000,2024-06-27 05:59:00,0.8666666666666667,5.366666666666666,0.016666666666666666,6.2333333333333325,8.0,77.91666666666666,3,Thursday,6,June,2024,2,Summer,21.983333333333334,5.983333333333333,13.903743315508024,,,,21.449444444444445,6.243888888888889,
2024-06-27T20:26:00.0,2024-06-28T06:14:00.0,2024-06-28,ENHANCED_CONFIRMED,3840.0,24060.0,840.0,0.0,False,6540.0,2024-06-27 20:26:00.000,2024-06-28 06:14:00,1.0666666666666667,6.683333333333334,0.23333333333333334,7.75,9.8,79.08163265306122,4,Friday,6,June,2024,2,Summer,20.433333333333334,6.233333333333333,13.763440860215054,,,,20.71,6.294444444444443,
2024-06-28T20:59:00.0,2024-06-29T07:14:00.0,2024-06-29,ENHANCED_CONFIRMED_FINAL,4680.0,23520.0,1800.0,0.0,False,6900.0,2024-06-28 20:59:00.000,2024-06-29 07:14:00,1.3,6.533333333333333,0.5,7.833333333333333,10.25,76.42276422764228,5,Saturday,6,June,2024,2,Summer,20.983333333333334,7.233333333333333,16.595744680851066,,,,20.651666666666667,6.315555555555556,
2024-06-30T00:12:00.0,2024-06-30T07:34:00.0,2024-06-30,ENHANCED_CONFIRMED_FINAL,4920.0,16560.0,0.0,0.0,False,5040.0,2024-06-30 00:12:00.000,2024-06-30 07:34:00,1.3666666666666667,4.6,0.0,5.966666666666667,7.366666666666666,80.99547511312217,6,Sunday,6,June,2024,2,Summer,0.2,7.566666666666666,22.905027932960895,,,,20.605555555555554,6.292777777777777,
2024-06-30T21:29:00.0,2024-07-01T05:51:00.0,2024-07-01,ENHANCED_CONFIRMED,4200.0,21780.0,1980.0,0.0,False,2160.0,2024-06-30 21:29:00.000,2024-07-01 05:51:00,1.1666666666666667,6.05,0.55,7.216666666666667,8.366666666666667,86.25498007968127,0,Monday,7,July,2024,3,Summer,21.483333333333334,5.85,16.166281755196305,,,,20.62722222222222,6.283333333333333,
2024-07-01T22:07:00.0,2024-07-02T06:12:00.0,2024-07-02,ENHANCED_CONFIRMED,3780.0,22860.0,60.0,0.0,False,2400.0,2024-07-01 22:07:00.000,2024-07-02 06:12:00,1.05,6.35,0.016666666666666666,7.3999999999999995,8.083333333333334,91.5463917525773,1,Tuesday,7,July,2024,3,Summer,22.116666666666667,6.2,14.189189189189191,,,,20.57,6.275555555555556,
2024-07-02T22:30:00.0,2024-07-03T06:15:00.0,2024-07-03,ENHANCED_CONFIRMED,4080.0,15060.0,1260.0,0.0,False,7500.0,2024-07-02 22:30:00.000,2024-07-03 06:15:00,1.1333333333333333,4.183333333333334,0.35,5.316666666666666,7.75,68.60215053763442,2,Wednesday,7,July,2024,3,Summer,22.5,6.25,21.316614420062695,,,,20.475555555555555,6.273333333333334,
2024-07-03T21:09:00.0,2024-07-04T05:08:00.0,2024-07-04,ENHANCED_CONFIRMED,4260.0,19260.0,120.0,0.0,False,5100.0,2024-07-03 21:09:00.000,2024-07-04 05:08:00,1.1833333333333333,5.35,0.03333333333333333,6.533333333333333,7.983333333333333,81.83716075156576,3,Thursday,7,July,2024,3,Summer,21.15,5.133333333333334,18.112244897959183,,,,20.444444444444446,6.244444444444444,
2024-07-04T22:59:00.0,2024-07-05T05:49:00.0,2024-07-05,ENHANCED_CONFIRMED,6420.0,13680.0,0.0,0.0,False,4500.0,2024-07-04 22:59:00.000,2024-07-05 05:49:00,1.7833333333333334,3.8,0.0,5.583333333333333,6.833333333333333,81.70731707317073,4,Friday,7,July,2024,3,Summer,22.983333333333334,5.816666666666666,31.94029850746269,,,,20.378333333333334,6.180000000000001,
2024-07-05T22:14:00.0,2024-07-06T05:47:00.0,2024-07-06,ENHANCED_CONFIRMED,6600.0,16380.0,180.0,0.0,False,4020.0,2024-07-05 22:14:00.000,2024-07-06 05:47:00,1.8333333333333333,4.55,0.05,6.383333333333333,7.55,84.54746136865342,5,Saturday,7,July,2024,3,Summer,22.233333333333334,5.783333333333333,28.720626631853786,,,,20.301111111111116,6.170000000000001,
2024-07-07T22:00:00.0,2024-07-08T06:00:00.0,2024-07-08,UNCONFIRMED,,,,,False,,2024-07-07 22:00:00.000,2024-07-08 06:00:00,,,,,8.0,,0,Monday,7,July,2024,3,Summer,22.0,6.0,,,,,20.240555555555556,6.280555555555555,
2024-07-08T22:53:00.0,2024-07-09T06:00:00.0,2024-07-09,ENHANCED_CONFIRMED_FINAL,5340.0,14940.0,0.0,0.0,False,5340.0,2024-07-08 22:53:00.000,2024-07-09 06:00:00,1.4833333333333334,4.15,0.0,5.633333333333334,7.116666666666666,79.15690866510539,1,Tuesday,7,July,2024,3,Summer,22.883333333333333,6.0,26.331360946745562,,,,20.339999999999996,6.276111111111111,
2024-07-09T21:56:00.0,2024-07-10T05:45:00.0,2024-07-10,ENHANCED_CONFIRMED_FINAL,4080.0,17880.0,180.0,0.0,False,6000.0,2024-07-09 21:56:00.000,2024-07-10 05:45:00,1.1333333333333333,4.966666666666667,0.05,6.1,7.816666666666666,78.03837953091684,2,Wednesday,7,July,2024,3,Summer,21.933333333333334,5.75,18.579234972677597,,,,20.393888888888892,6.218333333333334,
2024-07-10T21:27:00.0,2024-07-11T06:36:00.0,2024-07-11,ENHANCED_CONFIRMED,3900.0,21060.0,540.0,0.0,False,7440.0,2024-07-10 21:27:00.000,2024-07-11 06:36:00,1.0833333333333333,5.85,0.15,6.933333333333333,9.15,75.77413479052822,3,Thursday,7,July,2024,3,Summer,21.45,6.6,15.625,,,,20.378888888888888,6.262777777777777,
2024-07-11T23:50:00.0,2024-07-12T06:35:00.0,2024-07-12,ENHANCED_CONFIRMED_FINAL,3540.0,15720.0,0.0,0.0,False,5040.0,2024-07-11 23:50:00.000,2024-07-12 06:35:00,0.9833333333333333,4.366666666666666,0.0,5.35,6.75,79.25925925925925,4,Friday,7,July,2024,3,Summer,23.833333333333332,6.583333333333333,18.38006230529595,,,,20.433888888888887,6.297222222222222,
2024-07-13T00:04:00.0,2024-07-13T07:31:00.0,2024-07-13,ENHANCED_CONFIRMED_FINAL,5040.0,16260.0,0.0,0.0,False,5520.0,2024-07-13 00:04:00.000,2024-07-13 07:31:00,1.4,4.516666666666667,0.0,5.916666666666666,7.45,79.41834451901565,5,Saturday,7,July,2024,3,Summer,0.06666666666666667,7.516666666666667,23.661971830985916,,,,20.407777777777778,6.36388888888889,
2024-07-13T21:38:00.0,2024-07-14T06:28:00.0,2024-07-14,ENHANCED_CONFIRMED_FINAL,7080.0,22920.0,0.0,0.0,False,1800.0,2024-07-13 21:38:00.000,2024-07-14 06:28:00,1.9666666666666666,6.366666666666666,0.0,8.333333333333332,8.833333333333334,94.33962264150941,6,Sunday,7,July,2024,3,Summer,21.633333333333333,6.466666666666667,23.6,,,,20.43277777777778,6.413888888888889,
2024-07-14T22:15:00.0,2024-07-15T05:39:00.0,2024-07-15,ENHANCED_CONFIRMED_FINAL,4440.0,14820.0,300.0,0.0,False,7080.0,2024-07-14 22:15:00.000,2024-07-15 05:39:00,1.2333333333333334,4.116666666666666,0.08333333333333333,5.35,7.4,72.29729729729729,0,Monday,7,July,2024,3,Summer,22.25,5.65,23.052959501557634,,,,20.533333333333335,6.398888888888889,
2024-07-15T22:04:00.0,2024-07-16T06:09:00.0,2024-07-16,ENHANCED_CONFIRMED_FINAL,2340.0,22680.0,0.0,0.0,False,4080.0,2024-07-15 22:04:00.000,2024-07-16 06:09:00,0.65,6.3,0.0,6.95,8.083333333333334,85.97938144329896,1,Tuesday,7,July,2024,3,Summer,22.066666666666666,6.15,9.352517985611511,,,,20.520555555555557,6.361111111111111,
2024-07-16T20:26:00.0,2024-07-17T05:54:00.0,2024-07-17,ENHANCED_CONFIRMED_FINAL,4080.0,21840.0,420.0,0.0,False,7740.0,2024-07-16 20:26:00.000,2024-07-17 05:54:00,1.1333333333333333,6.066666666666666,0.11666666666666667,7.199999999999999,9.466666666666667,76.056338028169,2,Wednesday,7,July,2024,3,Summer,20.433333333333334,5.9,15.74074074074074,,,,21.305,6.303888888888889,
2024-07-17T20:36:00.0,2024-07-18T06:56:00.0,2024-07-18,ENHANCED_CONFIRMED_FINAL,5040.0,25020.0,1320.0,0.0,False,5820.0,2024-07-17 20:36:00.000,2024-07-18 06:56:00,1.4,6.95,0.36666666666666664,8.35,10.333333333333334,80.80645161290322,3,Thursday,7,July,2024,3,Summer,20.6,6.933333333333334,16.766467065868262,,,,21.27888888888889,6.3372222222222225,
2024-07-18T20:46:00.0,2024-07-19T06:01:00.0,2024-07-19,ENHANCED_CONFIRMED_FINAL,5640.0,17340.0,360.0,0.0,False,9960.0,2024-07-18 20:46:00.000,2024-07-19 06:01:00,1.5666666666666667,4.816666666666666,0.1,6.383333333333333,9.25,69.009009009009,4,Friday,7,July,2024,3,Summer,20.766666666666666,6.016666666666667,24.54308093994778,,,,21.260555555555552,6.358888888888888,
2024-07-19T21:03:00.0,2024-07-20T04:07:00.0,2024-07-20,ENHANCED_CONFIRMED_FINAL,3480.0,20460.0,0.0,0.0,False,1500.0,2024-07-19 21:03:00.000,2024-07-20 04:07:00,0.9666666666666667,5.683333333333334,0.0,6.65,7.066666666666666,94.10377358490567,5,Saturday,7,July,2024,3,Summer,21.05,4.116666666666666,14.536340852130325,,,,21.296666666666667,6.391666666666666,
2024-07-20T20:25:00.0,2024-07-21T05:50:00.0,2024-07-21,ENHANCED_CONFIRMED_FINAL,3480.0,22620.0,600.0,0.0,False,7200.0,2024-07-20 20:25:00.000,2024-07-21 05:50:00,0.9666666666666667,6.283333333333333,0.16666666666666666,7.25,9.416666666666666,76.99115044247789,6,Sunday,7,July,2024,3,Summer,20.416666666666668,5.833333333333333,13.333333333333334,,,,21.38222222222222,6.435555555555555,
2024-07-21T22:02:00.0,2024-07-22T09:55:00.0,2024-07-22,AUTO_CONFIRMED_FINAL,36540.0,6240.0,0.0,0.0,False,,2024-07-21 22:02:00.000,2024-07-22 09:55:00,10.15,1.7333333333333334,0.0,11.883333333333333,11.883333333333333,100.0,0,Monday,7,July,2024,3,Summer,22.033333333333335,9.916666666666666,85.41374474053298,,,,21.347777777777775,6.427222222222222,
2024-07-22T22:56:00.0,2024-07-23T06:45:00.0,2024-07-23,ENHANCED_CONFIRMED,4680.0,15720.0,60.0,0.0,False,7680.0,2024-07-22 22:56:00.000,2024-07-23 06:45:00,1.3,4.366666666666666,0.016666666666666666,5.666666666666666,7.816666666666666,72.49466950959487,1,Tuesday,7,July,2024,3,Summer,22.933333333333334,6.75,22.94117647058824,,,,21.298888888888886,6.4622222222222225,
2024-07-23T21:41:00.0,2024-07-24T05:47:00.0,2024-07-24,ENHANCED_CONFIRMED,6600.0,14760.0,300.0,0.0,False,7500.0,2024-07-23 21:41:00.000,2024-07-24 05:47:00,1.8333333333333333,4.1,0.08333333333333333,5.933333333333333,8.1,73.25102880658436,2,Wednesday,7,July,2024,3,Summer,21.683333333333334,5.783333333333333,30.898876404494384,6.823888888888889,1.701111111111111,5.122777777777778,21.263333333333332,6.477777777777778,80.84653818061247
2024-07-24T22:43:00.0,2024-07-25T06:51:00.0,2024-07-25,ENHANCED_CONFIRMED_FINAL,4320.0,17760.0,0.0,0.0,False,7200.0,2024-07-24 22:43:00.000,2024-07-25 06:51:00,1.2,4.933333333333334,0.0,6.133333333333334,8.133333333333333,75.40983606557377,3,Thursday,7,July,2024,3,Summer,22.716666666666665,6.85,19.565217391304344,6.921111111111111,1.7144444444444447,5.206666666666666,21.20333333333333,6.488333333333333,81.29461715772025
2024-07-25T23:42:00.0,2024-07-26T06:58:00.0,2024-07-26,ENHANCED_CONFIRMED,5040.0,13920.0,0.0,0.0,False,7200.0,2024-07-25 23:42:00.000,2024-07-26 06:58:00,1.4,3.8666666666666667,0.0,5.266666666666667,7.266666666666667,72.47706422018348,4,Friday,7,July,2024,3,Summer,23.7,6.966666666666667,26.582278481012654,6.873888888888889,1.7222222222222223,5.151666666666666,20.481111111111108,6.5183333333333335,81.13894271382634
2024-07-26T21:43:00.0,2024-07-27T07:05:00.0,2024-07-27,ENHANCED_CONFIRMED_FINAL,3300.0,25380.0,960.0,0.0,False,4080.0,2024-07-26 21:43:00.000,2024-07-27 07:05:00,0.9166666666666666,7.05,0.26666666666666666,7.966666666666667,9.366666666666667,85.05338078291814,5,Saturday,7,July,2024,3,Summer,21.716666666666665,7.083333333333333,11.506276150627615,6.819999999999999,1.725,5.095,20.51388888888889,6.471111111111111,81.23865262410092
2024-07-27T22:44:00.0,2024-07-28T07:29:00.0,2024-07-28,ENHANCED_CONFIRMED,4140.0,19860.0,60.0,0.0,False,7440.0,2024-07-27 22:44:00.000,2024-07-28 07:29:00,1.15,5.516666666666667,0.016666666666666666,6.666666666666666,8.75,76.19047619047619,6,Sunday,7,July,2024,3,Summer,22.733333333333334,7.483333333333333,17.25,6.890555555555555,1.75,5.140555555555555,20.41388888888889,6.4688888888888885,81.16695843995693
2024-07-28T23:27:00.0,2024-07-29T05:47:00.0,2024-07-29,ENHANCED_CONFIRMED_FINAL,5220.0,14940.0,0.0,0.0,False,2640.0,2024-07-28 23:27:00.000,2024-07-29 05:47:00,1.45,4.15,0.0,5.6000000000000005,6.333333333333333,88.42105263157896,0,Monday,7,July,2024,3,Summer,23.45,5.783333333333333,25.89285714285714,6.868333333333333,1.7405555555555556,5.127777777777778,21.146666666666665,6.408333333333333,80.80726198866948
2024-07-29T20:36:00.0,2024-07-30T06:06:00.0,2024-07-30,ENHANCED_CONFIRMED,7560.0,21960.0,240.0,0.0,False,4440.0,2024-07-29 20:36:00.000,2024-07-30 06:06:00,2.1,6.1,0.06666666666666667,8.2,9.5,86.3157894736842,1,Tuesday,7,July,2024,3,Summer,20.6,6.1,25.609756097560975,6.772222222222223,1.7133333333333334,5.058888888888888,21.200555555555557,6.412777777777778,80.13426322941736
2024-07-30T23:44:00.0,2024-07-31T05:51:00.0,2024-07-31,ENHANCED_CONFIRMED_FINAL,4140.0,13140.0,0.0,0.0,False,4740.0,2024-07-30 23:44:00.000,2024-07-31 05:51:00,1.15,3.65,0.0,4.8,6.116666666666666,78.4741144414169,2,Wednesday,7,July,2024,3,Summer,23.733333333333334,5.85,23.958333333333332,6.732777777777778,1.7000000000000002,5.032777777777778,21.24222222222222,6.419444444444445,79.91157991618284
2024-07-31T20:42:00.0,2024-08-01T06:51:00.0,2024-08-01,ENHANCED_CONFIRMED_FINAL,5880.0,26760.0,240.0,0.0,False,3660.0,2024-07-31 20:42:00.000,2024-08-01 06:51:00,1.6333333333333333,7.433333333333334,0.06666666666666667,9.066666666666666,10.15,89.32676518883414,3,Thursday,8,August,2024,3,Summer,20.7,6.85,18.014705882352942,6.702777777777778,1.702222222222222,5.000555555555556,21.245555555555555,6.431666666666667,79.4607701954182
2024-08-01T21:34:00.0,2024-08-02T06:51:00.0,2024-08-02,ENHANCED_CONFIRMED_FINAL,4380.0,21060.0,540.0,0.0,False,7440.0,2024-08-01 21:34:00.000,2024-08-02 06:51:00,1.2166666666666666,5.85,0.15,7.066666666666666,9.283333333333333,76.12208258527828,4,Friday,8,August,2024,3,Summer,21.566666666666666,6.85,17.21698113207547,6.645,1.7127777777777777,4.932222222222222,21.345000000000002,6.444444444444444,79.57928061066046
2024-08-02T23:35:00.0,2024-08-03T07:14:00.0,2024-08-03,ENHANCED_CONFIRMED_FINAL,6480.0,15120.0,0.0,0.0,False,5940.0,2024-08-02 23:35:00.000,2024-08-03 07:14:00,1.8,4.2,0.0,6.0,7.65,78.43137254901961,5,Saturday,8,August,2024,3,Summer,23.583333333333332,7.233333333333333,30.0,6.524444444444445,1.7188888888888887,4.805555555555555,21.41722222222222,6.388333333333333,79.31932262630578
2024-08-03T23:43:00.0,2024-08-04T06:27:00.0,2024-08-04,ENHANCED_CONFIRMED_FINAL,6180.0,14220.0,0.0,0.0,False,3840.0,2024-08-03 23:43:00.000,2024-08-04 06:27:00,1.7166666666666666,3.95,0.0,5.666666666666667,6.733333333333333,84.15841584158417,6,Sunday,8,August,2024,3,Summer,23.716666666666665,6.45,30.294117647058822,6.5505555555555555,1.7305555555555556,4.819999999999999,21.42111111111111,6.383333333333334,79.67826784239385
2024-08-04T21:57:00.0,2024-08-05T05:34:00.0,2024-08-05,ENHANCED_CONFIRMED,7140.0,16200.0,0.0,0.0,False,4080.0,2024-08-04 21:57:00.000,2024-08-05 05:34:00,1.9833333333333334,4.5,0.0,6.483333333333333,7.616666666666666,85.12035010940919,0,Monday,8,August,2024,3,Summer,21.95,5.566666666666666,30.59125964010283,6.542222222222222,1.74,4.802222222222222,21.45111111111111,6.440555555555556,79.24760646778776
2024-08-05T20:46:00.0,2024-08-06T06:50:00.0,2024-08-06,ENHANCED_CONFIRMED_FINAL,6000.0,20160.0,1080.0,0.0,False,9000.0,2024-08-05 20:46:00.000,2024-08-06 06:50:00,1.6666666666666667,5.6,0.3,7.266666666666667,10.066666666666666,72.18543046357617,1,Tuesday,8,August,2024,3,Summer,20.766666666666666,6.833333333333333,22.93577981651376,6.526111111111111,1.7522222222222221,4.773888888888889,21.48722222222222,6.4416666666666655,79.37711792050196
2024-08-06T20:56:00.0,2024-08-07T06:28:00.0,2024-08-07,ENHANCED_CONFIRMED_FINAL,8640.0,22500.0,600.0,0.0,False,2580.0,2024-08-06 20:56:00.000,2024-08-07 06:28:00,2.4,6.25,0.16666666666666666,8.65,9.533333333333333,90.73426573426573,2,Wednesday,8,August,2024,3,Summer,20.933333333333334,6.466666666666667,27.74566473988439,6.295,1.4627777777777777,4.832222222222223,21.54722222222222,6.335555555555556,78.43508893499471
2024-08-07T21:05:00.0,2024-08-08T06:19:00.0,2024-08-08,ENHANCED_CONFIRMED_FINAL,6780.0,24000.0,0.0,0.0,False,2460.0,2024-08-07 21:05:00.000,2024-08-08 06:19:00,1.8833333333333333,6.666666666666667,0.0,8.55,9.233333333333333,92.59927797833937,3,Thursday,8,August,2024,3,Summer,21.083333333333332,6.316666666666666,22.027290448343077,6.335,1.4638888888888888,4.8711111111111105,21.467222222222222,6.287222222222223,78.62949982459887
2024-08-09T00:16:00.0,2024-08-09T06:39:00.0,2024-08-09,ENHANCED_CONFIRMED_FINAL,4920.0,11940.0,0.0,0.0,False,6120.0,2024-08-09 00:16:00.000,2024-08-09 06:39:00,1.3666666666666667,3.316666666666667,0.0,4.683333333333334,6.383333333333334,73.36814621409921,4,Friday,8,August,2024,3,Summer,0.26666666666666666,6.65,29.181494661921707,6.42,1.4866666666666668,4.933333333333334,21.44722222222222,6.327222222222222,79.0441400540539
